Feature1,Feature2,Target
0.29992557877600245,0.4461038258935691,1
1.0060434286328706,0.8465968099854905,1
0.7462056347784386,0.7579018523092964,1
4.402402076848596,-3.2447192458346468,0
-1.5649112516253143,0.5964446195956148,1
1.3885257619815472,-1.1978048746422125,0
1.5412966027623094,1.557592865865899,1
-0.09149923286647432,-0.2610006287458031,0
-0.43007419892902155,0.010956025702641758,0
1.2184138455413867,-1.1069731480799463,0
1.4176474004448727,-1.317397496206015,0
-1.4585035434087081,0.9909751327687192,1
1.4294644162397017,1.4798263055330474,1
-0.5960018883343016,1.6788132755796912,1
-1.06920446435596,-2.2402964774468304,0
-2.4946876814583203,0.5447033452528602,0
0.7833982377361204,-0.9124562227066406,0
1.553553053973371,-1.3322049837712526,0
-1.7641452230749037,0.2106507597776408,0
-0.9313222880541965,1.5791464141782894,1
-0.22177545413552013,-0.07537217415546005,1
1.999388857978071,1.6697590074819455,1
1.0352549555731119,-0.999402983910503,0
0.19903250695911923,0.2832368643923622,1
-0.48028439551368973,1.0271747431987264,1
-1.6067371081015889,0.6337611937328593,0
0.9018581057545516,-0.9590064155866349,0
-0.9912642993855536,-0.25988797679863695,0
1.1249568862861308,1.0176727406111665,1
-0.0871553873737132,-0.32004870161627097,0
0.7143730310487958,0.7046955574444802,1
0.7400935431021847,-0.9359188374895666,0
-0.1597665251509368,-1.5505658308958752,0
-0.7510962984405641,1.2803285921278431,1
-0.5780723370257823,1.4847821337252545,1
-1.6430315489428369,0.7322268689956619,1
-0.3907586235466267,1.1161344024810065,1
1.0560370742118184,0.9793897727231714,1
-2.340493623266262,-2.2780082126149477,0
-1.2008436871658716,1.1842028587236162,1
-0.9971004838185691,0.891102095887111,1
-0.8323464376940832,-1.9923354510828304,0
-1.994509182112012,0.41075254901875224,0
0.513066337465639,0.7417206778751857,1
0.2806691495408229,2.176706859736313,1
-0.20039504204239023,1.6089222342169227,1
0.4645787478593273,0.5195684774554251,1
1.365939720121239,1.424308807061149,1
-1.5330929307183814,0.5829508841969354,1
-1.5332235632070816,-1.269654860270431,0
-2.7645244797244946,-0.7310298038979192,0
-1.6727580046958086,0.4074978774462391,1
0.8091887101509351,-0.7908872685802739,0
1.1555088798706246,-1.0463077448593174,0
-1.2439197086313556,-2.3918520508112966,0
0.9849865190163347,1.1578458198037904,1
1.0241099994767804,1.0246543414926004,1
1.4302740758564263,1.5130159426432348,1
0.5537292887354689,-0.6813731138690194,0
0.8756829442150402,-0.35249566004047195,0
-0.37033205806290836,-0.8001119560488558,0
0.8975794872824967,0.8639859234435814,1
-0.33448530972412704,1.1051869402044208,1
-1.2198855373186135,0.6764777983614629,1
1.1525935432097865,-1.0998986789180933,0
1.1601234486227763,-0.9804004013898694,0
-0.5488555238337129,2.022882240859985,1
-3.2499878807063673,-1.7476234985016956,0
-1.3388396179553,0.7566335077942064,1
0.3451305036313561,1.6306799507299563,1
1.4262179046252212,-1.2645769804298075,0
-1.7733757967026076,0.6772001332632137,1
-1.4908599543417063,-2.7759984538561593,0
-1.2505694400417875,0.9618854910365049,1
-1.1970534848796444,0.3762002957803743,0
-0.19499785257285795,0.04113223606329108,1
0.08150031334538088,-0.8348841770991217,0
0.4042189672983667,0.46513131170675825,1
-1.236155503338953,0.7009326828874178,1
1.1227630071714283,-0.9911406290014486,0
-0.1631319358716956,-1.8730778962162096,0
1.1238338038523121,-1.1653083876137242,0
0.8873341820120346,0.9535328410363103,1
0.8114393137510161,-0.8884591079445971,0
0.9092035289530888,-0.9619424780399558,0
1.4653861894941926,-1.1970028035235543,0
2.089164514991531,2.019644352222718,1
-0.7688382421058554,1.1265193632273187,1
-1.715735435298091,-2.275994932268315,0
-0.5784373726050499,0.9814014186416422,1
-1.3790889366581605,0.6688013996223291,1
-1.0764374330775541,1.1887049803695269,1
0.3924168731608195,-1.262042426903371,0
0.9199298131867427,-0.8569647332365498,0
-1.2007317060513518,1.0781084499215423,1
-0.42496902029662054,0.4209437535388524,1
2.2590752628378032,-1.7128281787033819,0
1.0385373471567396,0.9126545137565948,1
0.8355241683981093,0.9442177062079682,1
1.8486675124901315,1.777528211516593,1
-0.7696061105373775,-4.176152943505431,0
0.49674025630626395,-0.7029182523733485,0
-1.424544784444572,-0.4334384744920238,0
-1.5614586588083146,1.0417200760356782,1
-0.27045990442009415,0.6957391738757448,0
1.3835909454002724,1.246643157180127,1
0.0921461784713351,1.9639456004659417,0
-0.5046970874278813,1.6315106293263164,1
0.8016586419402993,-0.7404589614964551,0
-0.14378060088903466,1.2521596283236724,1
0.8782699305530323,0.9113093533766304,1
-1.6174412173199766,1.263604185879012,1
-0.3880832028204235,-1.266196822155727,0
2.095443352939106,-1.7770387088298163,0
-1.6051645343670964,0.09918091366130288,1
1.0278195487142614,0.8880812785443835,1
-1.9384168961087265,0.9477968068453311,1
0.9714283037831843,0.8893769310905815,1
-1.0891634892526028,0.5952384871043619,1
1.4384734569989988,-1.269087191858834,0
-1.3722412032023361,1.1342865707714456,1
0.2565678682338195,-1.0404067270416377,0
0.7461049723594677,-0.9418976031937565,0
0.7209686374769301,0.6457655690010387,1
-0.04054749950618519,-0.40031408964061277,0
-1.4867391703124295,0.6004289096547168,1
1.28415001235925,-1.1527541853202996,0
-0.23122287373394346,-0.286714955873866,0
1.6580753767444438,1.4996249143314468,1
-0.4780715529032731,-0.008305989863178764,0
-1.578368148400382,0.4599907824150259,1
1.2603053039743832,-0.07500637752327732,0
1.3659309236282633,1.316094699363256,1
-0.7237749632878638,0.9218423393733832,1
-2.941981946424511,-0.6060201245907062,1
1.6596225434693581,-1.4116134810732015,0
-0.9662823646544392,1.4747011133239893,1
0.24814812494983784,0.3395353706474449,1
-0.19458407974248337,1.4924479282276277,1
2.215906844898967,-1.6654196209074534,1
-0.5875178166408344,0.980528338625257,1
1.371127586665839,-0.3074210504698487,0
-1.2690375191848633,0.7449487832308516,1
-1.595427384558453,0.29107426526273183,1
0.8676776639177747,0.6798225651108099,1
-0.21182528241920973,0.0037044138162232176,1
-0.9844096656459874,-1.1034847193336235,0
0.6743466932662324,0.5519865313010895,1
-1.7122929062737327,-1.9018686445045914,0
1.6930103162307666,1.5539647448456604,1
-0.35640488333490206,0.7673289413987571,1
0.4679200587827397,-0.6272016917918903,0
1.9535708181465021,1.919861273773653,1
-2.1464442896300544,1.4581604956333254,1
1.8515269102337344,-1.5284068560971327,0
2.4904429321522845,-1.8768092581494833,0
3.509849478075615,-2.554496637484538,0
-0.5925003709420174,0.04974865227709557,0
-0.6993350079531577,0.9567955802227432,0
-1.0373463751064034,-1.443719062995604,0
0.5284484113024703,1.398635849124184,1
-0.06150873816405922,1.1951150818703797,1
-0.3860447523686339,-0.09389132883275875,1
-1.1746026105762806,-0.17011163656569528,0
-0.25462695528486123,-0.44329163873577637,0
0.7184974475470505,0.7096637999660613,1
2.159395877822474,2.0760741658133477,1
-0.2904456317470563,-0.2288629284768765,0
0.7751928161441137,-0.9490617325243786,0
1.7638110620549199,-1.4646331458093176,0
1.2317127311999627,1.2145340167148737,1
-1.3071818785817013,1.0665702371998471,1
0.192793698062248,-0.46210040495606575,0
2.0749432902203093,1.9650670664487992,1
1.4655847724844453,-1.3474228021890446,0
-2.577495139388947,-1.9633928827478835,0
0.007048967462783939,0.20292027781851307,1
-0.7963242296616558,1.0065076668735171,1
1.5437382665871966,-1.3357454869293062,0
1.6389173747870998,1.3938249852185076,1
-0.4690515556666275,-0.5779557311195592,0
1.6667249704726204,-1.4619603956757583,0
1.0252980744286049,1.1472029264031525,1
1.9949952042926475,1.7374698664997148,1
-0.47067579315859287,-0.7422137588071074,0
0.8831908076257473,-0.8067166713594921,0
-0.4346476343637229,-2.376909072507333,0
-0.8799279946793734,1.9015390147956537,1
-1.2907595427638718,0.9062215464727001,1
1.0432578002161748,1.0895360968653298,1
-0.17624720459002785,-0.02550678898881742,1
1.8436907876340456,-1.5922708327376407,0
0.2987641114105729,-0.5965522280633451,0
-0.12548317763296157,1.0385083049420294,1
0.8229510651187917,0.7896655651037359,1
-0.36595518132361937,1.714323242417499,1
0.45117262405927006,-0.6238741780264578,0
2.0601620539022223,1.6644186834060064,1
-2.071617394431999,-0.31000598234379595,1
2.0875193346307204,-1.774400889297776,0
-1.0494220290766627,0.30132474211530136,0
0.6172212510917595,0.8645905279693132,1
1.1980954264000314,-1.1033512559450642,0
1.2311286083817596,1.1539410491522717,1
-0.48300684460289833,0.015530851620662256,1
-1.714739491969619,0.3087169130951005,1
-0.721599164135267,-0.41948328690412273,0
-1.906144227082773,-1.5192432161414477,0
-1.1548401538631579,0.9727085582152195,1
-0.5980410277061308,1.5284333383049464,1
-0.2906134889315163,1.4652008410673705,1
-0.6666721074457267,-0.029118294565891434,0
-0.14321991513879784,1.5603921078536604,1
-0.2607148281695244,1.0465847194205096,1
-0.7032963754484043,1.375113770536709,1
-1.2849154900417188,0.25499823052632675,1
1.7983448268455668,1.765273001991667,1
-0.34353187748183,-1.2232561023442126,0
0.9327259436960262,0.8796597605588433,1
0.8593580899697522,0.833492852392386,1
-1.0256265883705717,-2.161579531861946,0
-1.2115810446503863,-1.901023024118378,0
0.4363625174122301,0.4529304129961965,1
-0.6125559870681965,-1.2579586092554564,0
1.9680258415505087,1.919910478244002,1
-1.386991553413624,0.7137444171204343,1
1.6893555547410701,-1.3780762386063943,0
-0.40493985886112815,-0.06095556213456654,0
-1.523970240636777,-0.568943040135927,0
1.079269255967274,1.0714340215474825,1
-0.41558857291001305,1.556529284737598,1
-0.5593389476877425,0.7616901623413463,0
2.680844502068422,-2.0749817940822775,0
1.5867195081780763,-1.4077354788468202,0
-0.8332098846261043,1.0324186028506643,1
-0.1148785330952602,0.21401403201225322,1
0.22783184185413463,0.26910737755107694,1
1.094905144783912,1.1356614730209689,1
-0.9625867664835764,0.9200350087016774,1
-1.9212485425160786,1.485942721010943,1
-1.7684363790842486,-3.686001821417254,0
2.7320491241916955,-2.110181908873434,0
-1.3363106996448457,1.2000848113560172,1
-0.6231579865265049,0.7322134555616417,1
-1.1117501754974297,-0.4880916152138651,0
-1.9028678307260027,-0.36327492107701964,0
-0.2600657620454101,1.4562040376231091,1
1.4602926464855974,-1.353610077954808,0
4.386920825885779,-3.2201094945596878,0
-0.9644862238399883,0.20886940487723438,0
1.4674694558472736,-1.315376880594378,0
1.413108357105469,1.5217875007935888,1
-0.00543777553075131,-1.3227321078047174,0
-1.8819569341752698,0.8083401677092332,1
-1.8151545582506188,1.0359298702104698,1
-0.5353011931392455,0.005450939891690876,0
-1.231846844205317,-1.727987513789583,0
-0.029100646516114104,-0.2118754670544326,0
0.407178016791822,-0.7448413577371285,0
-0.0705233267267178,-0.15046407373001625,1
2.40926464617441,-1.8412899562859768,0
-0.04079166071152773,0.15515925743979153,1
2.803559276721767,-2.08062025783129,0
-0.3167676396588397,1.3813167278749232,1
-1.4293903376931227,0.4544415800387134,0
0.18601966226399824,-1.1489022146881542,0
1.0362027130067906,1.0184066421267042,1
1.4923274372350837,-1.2559219647817303,0
1.7622818382757162,-1.4930895047788044,0
1.537373237005807,1.4498521389658068,1
-1.7956080775641716,0.019453741719620332,0
-2.769898775330744,-0.21913043046952052,0
-1.4287696095702747,0.48703380467666957,0
0.37727401284690265,-0.5396171262193397,0
-1.7535012324775958,0.4258830479446897,1
-0.9064978664026081,0.6687375478984361,1
-0.029320927692833898,1.0763865702145199,1
-0.9921726137476518,-2.6201179256051423,0
-0.6367194943869413,1.1951301875188085,1
0.33041455498895966,1.569149186835043,1
0.4435362242784978,-0.5871754982931647,0
1.2146510078459982,-1.0246265948940256,0
-2.170928286535145,-0.6775751897226923,0
-1.6701724622353453,0.4454151028336777,0
0.621703052233642,0.5996574220705126,1
2.609745163495409,-1.9506643675756097,0
1.3234370843451795,1.2801302670624801,1
-2.013230906034776,-3.0996726553899125,0
1.2151372431307734,-1.177308550645414,0
-1.6598509044856637,-0.06018388207962233,0
-2.1609597153907005,0.7576385776697522,1
-1.3903103463213662,-0.11078256901627692,1
-2.808108751953424,-1.1152985289498178,0
-0.7277770799159392,0.7916055651935449,1
-0.42866492914406407,0.036377463267282195,0
0.8402820377775856,-0.822733399834696,0
-1.9069060156084494,0.4257549179608706,1
-1.8934823721104617,-1.4415188975298812,0
-0.5592939730961342,0.10861035072543812,0
-0.39089802134525165,1.1291439913441925,1
-0.8526696608724387,-0.7285766567438349,0
-1.4004911595339373,1.2437528790194312,1
-0.12530792230212873,1.7337436474077135,1
-0.9025672720163498,1.0285979617395813,1
1.1241471432800445,-1.1645676901550468,0
1.1157293461879214,-0.9962835683785652,0
-0.4986489249788706,0.8812321668455388,1
-0.07188241003506068,-0.3764981481163474,0
2.937484270114953,-2.337483024770525,0
-0.20074743294072395,-0.24558815328251193,0
-0.6268524403540658,0.6774543943735962,1
1.5849016276689314,1.2880435110462234,1
1.1146818205629696,1.051357834885568,1
-1.1491848547342587,-3.0742440672850075,0
1.1811718318721673,-1.145594295850236,0
-1.017003154042501,0.6532687529988259,1
0.49618505964462367,0.42060095779463813,1
2.0932386355511983,-1.7248475134786005,0
1.9632982182596628,-1.4467711343926333,0
-2.708975920638669,0.0406935486068285,0
-1.144447684245503,0.7849384325531772,1
0.5167611372868037,-2.258296067898621,0
-0.3361552494852198,1.4492707894307724,1
-0.898347526264579,0.8707379005048292,1
0.07727846462851695,0.3591994005615393,1
-0.41167006907278647,-0.5212457883813546,0
-1.5534085375519027,0.9195522179274125,1
-0.9506201649956955,0.456468652637376,1
-0.906565415477607,0.1377550638771481,0
0.970813455842507,0.8669065047826462,1
1.4539265906641599,1.4277909328175158,1
-0.6794357302368526,-1.5381503181367906,0
0.3828191402856779,0.5021859953617187,1
-0.3819621139208266,-3.8061768764567736,0
-0.12094267169893191,-0.2787671005942234,0
0.9407454613045114,-1.0626109179879262,0
-1.3614657372851675,-1.9559026979261345,0
3.543715120816456,-2.566347977244309,0
1.373803843894159,-1.2017091124207002,0
0.9230748731805037,-0.9975462550261391,0
-1.149830024314411,0.18393323058600686,0
-0.9255704762356449,-2.1275694822993945,0
-0.9403086778654403,0.569433732278863,1
-0.7396154166887721,1.1921084301993594,1
-0.0683653830153198,1.008935853140255,0
-0.9497704142446488,1.2235742048037002,1
-2.4960168368613096,-0.6945001086607401,0
1.9238636351764047,1.8411592789942954,1
0.6005143266499515,0.4762082822501522,1
-0.3877369866448619,-1.3411722812375575,0
-0.3160002186781974,-0.10373354829344794,0
-1.4975410409596441,-3.2299628249282293,0
-1.8297634515116257,-1.9314092513813992,0
-0.31768835317503863,-1.295245826148682,0
-0.5271481433132761,0.7571800846743513,1
0.21890091910848375,-0.49420971322648943,0
-1.2657800829490784,0.3852905518348043,1
-0.9515223529735153,0.7620484284563231,1
0.9334772808803723,0.8455641936916052,1
-0.7462475112443293,-0.18234438206347625,0
1.3284331523918478,1.3005584320818027,1
-1.446754606719861,0.6404813058963249,1
0.17283588980272335,0.4722774564074653,1
-0.8679208637826317,0.9050152147789017,1
-0.9305566967143037,0.7769213331568254,1
-0.8204210920679806,0.3755952679575707,1
0.7251997727651329,-2.0570338098215535,0
-2.8203911375838393,-0.021641799989795207,0
-1.3699263517783726,-0.740886786403328,0
-0.7515416297720265,0.6274777925883763,1
0.5468477270908334,0.6102181749553091,1
-0.9272298009868215,0.7851456439738306,1
0.7708849727099907,-0.8687746764858741,0
-1.1311039066115283,-0.8709596776444684,0
-0.13115137350463324,-0.3344730536681231,0
0.12175237938224082,-0.561598238398074,0
-0.78119275348007,-2.7336682662167515,0
1.3645855055008769,-1.279504113308969,0
0.40524539972872753,0.6503792453350721,1
-1.527143512934824,-0.32495936973804174,0
-0.1910293415443407,-1.1497800670946807,0
0.6610801900518026,-0.6809053622346367,0
-1.2878282985132188,0.5396220580144313,1
-0.13276772555115512,1.6510841629517086,1
0.2183311915866074,0.48214802096065856,1
1.5726804840628021,1.4478413846218232,1
-0.9490810008869575,1.3024147176931147,1
2.9643897111925774,-2.28778843308874,0
-0.8841287759956734,-1.0135890946460278,0
-0.7479682887916197,1.4593047917799056,1
-0.4811370339839196,-0.06428413069610717,0
1.7107382419523567,1.5381327624684773,1
-1.1634713249304787,0.9600233331086325,1
-0.6324832158433931,0.98092530974557,1
1.0898168219509046,0.9677311585061494,1
1.9470037711488901,1.736039977623267,1
0.40626862311182654,0.5044327419715143,1
2.0113190836464847,2.105942870985589,1
-1.5280453224572998,-2.483441695660482,0
-1.033010861214033,1.115211027628046,1
0.049277630316680754,0.15708338730271654,1
-0.837976299960576,0.9239285641805963,1
1.6950975351532382,-1.4764153895606746,0
-1.0834340970609193,-1.9189347265737746,0
-1.185289964785369,-1.9241797277214818,0
-1.6657610892412305,-0.22092625153640744,0
1.4409039063038214,1.3254826702786648,1
-0.23627707326356606,-1.6876726171559846,0
-0.5298522946802326,0.9225690984402464,1
1.0467168130779605,0.8651402286768997,1
0.1425073411521891,0.19780226958474745,1
-0.33009881792728724,-0.3126709814294766,0
0.26995622599410496,0.36470837080278595,1
-1.8301045794344732,0.5578424287353039,1
0.41829904775673055,0.4207873271338596,1
2.1890675060490725,-1.8114991064305648,0
-1.1798828393953307,-0.16111855333284852,0
-0.54208746827547,-0.8262251983766291,0
-1.366907223829553,0.6570608366594363,1
1.8814163554568792,-1.531437368118349,0
1.8432868788219128,-1.543204932924069,0
-1.5811627538677961,0.220768381825718,1
0.48595211943352123,-0.6438387186639044,0
3.1021090502288966,2.854892392950961,1
0.526735539209934,-0.7686280318897039,0
-0.7222919728381305,-0.6153329213547829,0
-2.1617445940822915,-1.8317287085342722,0
0.774827667990547,-4.074293877139476,0
1.4081394091082027,-1.2903248175964817,0
0.7036041372164776,0.6836845785932971,1
0.648569290823189,-2.6495998033041555,0
0.9779447006633837,0.92807023955644,1
-0.6438392238915018,-0.4242401607375885,0
-0.9500688792572802,0.32434289658440885,0
0.855398956271995,0.7453609642927067,1
0.9907138221237414,-0.9584067869447664,0
-0.9522061415579843,0.5995954530551599,1
-0.9640214203669152,-1.279101262010105,0
-1.2350377724024801,1.0575613065630873,1
-1.179129017075976,1.4420192902669093,1
-0.41618851674646185,-0.9613183087604629,0
0.2776450781322416,0.47051518016906,1
-0.7412168852488721,1.2311086673309886,1
2.13800390578621,1.8017228363705367,1
-2.1780105725961643,0.6834897166298314,1
-1.0250798696688956,-0.913074144819254,0
-0.6555772699102267,0.026782879460875098,0
1.1960165705701409,-1.1080518103190142,0
-0.5815972650461823,1.2108664061050813,1
1.2674964878438253,-2.1255112703878707,0
-1.4810217419559442,1.131380308757505,1
-1.196136150690934,1.196047493565069,1
-1.6279788306419467,0.21576497507743753,1
-0.8985467294114443,0.9260530322085697,1
-0.3672848925543395,-0.20633601596508322,0
-2.0052517930037013,0.23669344359281141,0
0.9636276063141556,-0.9420338703213298,0
-0.9836632816483184,1.6124888311034378,1
1.8973445762011805,-1.6917125594065512,0
1.4946714665265035,1.4463507612687798,1
0.23323080612626323,-0.5301944109237425,0
0.4506252481488622,-0.6607856759587518,0
1.315025305661267,1.1217073159881021,1
-0.897392140766571,0.865043926644032,1
0.07794379928139139,-0.3990307058456811,0
-1.7534599449182422,0.4807550426159617,0
-1.6449904672838467,0.5948740569378577,0
0.4055202641785711,0.3665106582524458,1
2.236942933553398,-1.7518784097729279,0
0.8990859215430829,-2.148311528301814,0
-1.2737438795361031,-0.9561797654971455,0
1.4017898527645825,-1.287795475679785,0
0.11613303278879317,0.07971300401481363,1
0.7095867927410141,0.6675976374801709,1
1.3417969772431024,1.4518898617387936,1
1.4529211870839702,-1.259542187145057,0
0.6835596574398679,0.6597229445641655,1
1.7323524605621028,-1.3948891229893958,0
-0.5178160148140314,-4.179699979697206,0
1.6028545391248499,1.484206343470962,1
-1.8267286504551925,0.5539620473688318,0
-1.6603389285161714,0.34921227093695206,1
-0.8406330692603161,-0.9893331178267195,0
0.6234334354118704,-0.6548034021789053,0
-1.240187409050883,-1.3602557611573045,0
-1.13205301528982,0.15360920889027763,1
1.4780097127649348,-1.2726290153158932,0
-0.04514754845439939,-0.01561261931199609,0
0.34758340496235196,0.3980106698699858,1
1.3125438407852563,-1.140408908231365,0
2.671679187335324,2.5539687125118546,1
-1.1953503233194955,0.7841176363883852,1
-0.32647398067400624,1.190310261809683,0
-0.2922267305282473,-0.11366281360968333,0
1.3141929561355692,-1.2420191150489264,0
0.5143763108046469,0.2733296837552498,1
-0.22389426097071774,-2.7738735725965773,0
-0.9010475182596724,-0.7645555237380874,1
0.5458800768333278,-2.127474874611936,0
0.0859846030063035,0.18725052562762878,1
0.39215250723039574,-2.7918518147412623,0
0.7424900415468221,0.8304565625780194,1
-0.8703596129373824,0.8118293636154466,1
2.278503519455572,2.0870248622759817,1
0.6884131422776192,0.826059349101932,1
-0.09633709459251805,-0.09901251030157288,0
1.0003674353203142,-0.00885880381893045,0
1.1264476279449542,0.9688028676922626,1
0.5788190109075497,-3.3387065675569776,0
-0.4769031058090041,1.3571662852192454,1
-0.7405105875598766,1.026820560346103,1
1.5056630118930165,1.6058090129195932,1
-1.4528592654305539,1.004992911437181,1
